created_at,entry_id,Temperature (C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-07-08 10:14:05 CET,530,24.75,100,4.361,7.29878,7.00692,741,50,15.6842857,40.92857145
2021-07-08 10:16:16 CET,531,24.75,100,4.048,7.25792,5.54304,816,50,15.6842857,40.92857145
2021-07-08 10:16:35 CET,532,24.75,100,0,7.267,4.16881,807,50,15.6842857,40.92857145
2021-07-08 10:18:09 CET,533,24.75,100,2.637,7.28516,4.10629,819,50,15.6842857,40.92857145
2021-07-08 10:18:29 CET,534,24.75,100,1.048,7.27154,3.68103,819,50,15.6842857,40.92857145
2021-07-08 10:18:48 CET,535,24.75,100,8.359,7.32148,3.68103,785,50,15.6842857,40.92857145
2021-07-08 10:19:08 CET,536,24.75,100,3.803,7.28516,3.61243,831,50,15.6842857,40.92857145
2021-07-08 10:19:28 CET,537,24.8125,100,7.26,7.267,4.04474,875,50,15.6842857,40.92857145
2021-07-08 10:19:48 CET,538,24.8125,100,4.352,7.24885,5.45899,822,50,15.6842857,40.92857145
2021-07-08 10:20:44 CET,539,24.8125,100,3.085,7.2897,8.15157,742,50,15.6842857,40.92857145
2021-07-08 10:22:18 CET,540,24.8125,100,4.471,7.23523,7.77971,846,50,15.6842857,40.92857145
2021-07-08 10:23:14 CET,541,24.8125,100,2.315,7.28516,4.67027,839,50,15.6842857,40.92857145
2021-07-08 10:23:34 CET,542,24.8125,100,0,7.30786,3.32586,816,50,15.6842857,40.92857145
2021-07-08 10:24:31 CET,543,24.875,100,3.904,7.23977,4.32945,897,50,15.6842857,40.92857145
2021-07-08 10:24:50 CET,544,24.8125,100,5.147,7.25792,3.42726,829,50,15.6842857,40.92857145
2021-07-08 10:25:10 CET,545,24.8125,100,9.737,7.28062,5.3558,846,50,15.6842857,40.92857145
2021-07-08 10:25:29 CET,546,24.8125,100,5.164,7.25338,4.53072,834,50,15.6842857,40.92857145
2021-07-08 10:26:26 CET,547,24.8125,100,9.407,7.30786,4.75975,832,50,15.6842857,40.92857145
2021-07-08 10:26:46 CET,548,24.875,100,8.646,7.27608,3.40162,848,50,15.6842857,40.92857145
2021-07-08 10:27:05 CET,549,24.8125,100,7.716,7.25338,4.16881,848,50,15.6842857,40.92857145
2021-07-08 10:27:25 CET,550,24.8125,100,5.899,7.29424,2.7996,865,50,15.6842857,40.92857145
2021-07-08 10:28:59 CET,551,24.875,100,3.093,7.25338,2.84177,867,50,15.6842857,40.92857145
2021-07-08 10:29:18 CET,552,24.875,100,4.893,7.3124,3.03973,861,50,15.6842857,40.92857145
2021-07-08 10:29:38 CET,553,24.875,100,4.31,7.24431,2.23824,882,50,15.6842857,40.92857145
2021-07-08 10:29:57 CET,554,24.9375,100,4.31,7.28516,2.53113,861,50,15.6842857,40.92857145
2021-07-08 10:30:17 CET,555,24.9375,100,2.527,7.27154,2.65695,838,50,15.6842857,40.92857145
2021-07-08 10:30:37 CET,556,24.9375,100,5.941,7.30332,2.54059,827,50,15.6842857,40.92857145
2021-07-08 10:30:56 CET,557,24.875,100,5.477,7.28516,2.55962,846,50,15.6842857,40.92857145
2021-07-08 10:31:16 CET,558,24.875,100,0,7.267,2.72733,853,50,15.6842857,40.92857145
2021-07-08 10:31:44 CET,559,24.875,100,1.665,7.22161,5.5219,1041,50,15.6842857,40.92857145
2021-07-08 10:32:04 CET,560,24.875,100,4.978,7.21707,19.37722,774,50,15.6842857,40.92857145
2021-07-08 10:32:24 CET,561,24.875,100,5.967,7.23069,50.70677,697,50,15.6842857,40.92857145
2021-07-08 10:32:44 CET,562,24.875,100,7.209,7.30332,72.89737,573,50,15.6842857,40.92857145
2021-07-08 10:33:03 CET,563,24.875,100,7.116,7.24431,55.31633,794,50,15.6842857,40.92857145
2021-07-08 10:33:23 CET,564,24.875,100,7.691,7.22161,90.55969,735,50,15.6842857,40.92857145
2021-07-08 10:33:42 CET,565,24.875,100,2.172,7.23977,152.5056,688,50,15.6842857,40.92857145
2021-07-08 10:34:02 CET,566,24.875,100,0.354,7.23069,212.80521,671,50,15.6842857,40.92857145
2021-07-08 10:34:22 CET,567,24.875,100,3.059,7.21253,275.54596,667,50,15.6842857,40.92857145
2021-07-08 10:34:42 CET,568,24.875,100,3.972,7.19891,369.4296,564,50,15.6842857,40.92857145
2021-07-08 10:35:01 CET,569,24.875,100,8.629,7.24431,129.18883,609,50,15.6842857,40.92857145
2021-07-08 10:35:21 CET,570,24.875,100,4.141,7.23069,59.56226,710,50,15.6842857,40.92857145
2021-07-08 10:35:41 CET,571,24.875,100,3.245,7.25338,30.85544,735,50,15.6842857,40.92857145
2021-07-08 10:36:38 CET,572,24.875,100,4.124,7.3124,11.16584,799,50,15.6842857,40.92857145
2021-07-08 10:36:57 CET,573,24.875,100,5.443,7.27154,6.07654,894,50,15.6842857,40.92857145
2021-07-08 10:37:17 CET,574,24.875,100,0.955,7.267,4.68802,880,50,15.6842857,40.92857145
2021-07-08 10:37:37 CET,575,24.875,100,4.445,7.24885,5.00082,848,50,15.6842857,40.92857145
2021-07-08 10:37:56 CET,576,24.875,100,0,7.27608,4.21634,848,50,15.6842857,40.92857145
2021-07-08 10:38:16 CET,577,24.875,100,6.474,7.35779,3.96914,863,50,15.6842857,40.92857145
2021-07-08 10:39:25 CET,578,24.9375,100,6.508,7.24431,4.74171,1040,50,15.6842857,40.92857145
2021-07-08 10:39:48 CET,579,24.9375,100,12.915,7.24885,9.27446,835,50,15.6842857,40.92857145
2021-07-08 10:41:58 CET,580,24.9375,100,1.825,7.23977,10.52113,865,50,15.6842857,40.92857145
2021-07-08 10:42:18 CET,581,24.9375,100,1.529,7.24431,6.17056,841,50,15.6842857,40.92857145
2021-07-08 10:42:38 CET,582,24.9375,100,4.065,7.267,6.38771,845,50,15.6842857,40.92857145
2021-07-08 10:42:57 CET,583,24.9375,100,8.046,7.21707,6.48678,854,50,15.6842857,40.92857145
2021-07-08 10:43:17 CET,584,25,100,2.571,7.23069,7.19917,832,50,15.6842857,40.92857145
2021-07-08 10:43:36 CET,585,25,100,2.01,7.27154,8.40987,795,50,15.6842857,40.92857145
2021-07-08 10:43:56 CET,586,25,100,7.465,7.24431,8.67685,784,50,15.6842857,40.92857145
2021-07-08 10:48:29 CET,587,25.0625,100,11.485,7.24431,5.17514,849,50,15.6842857,40.92857145
2021-07-08 10:48:49 CET,588,24.9375,100,13.565,7.30332,4.26444,844,50,15.6842857,40.92857145
2021-07-08 10:49:09 CET,589,25,100,11.053,7.267,3.14396,927,50,15.6842857,40.92857145
2021-07-08 10:49:32 CET,590,25,100,9.851,7.24885,3.51859,921,50,15.6842857,40.92857145
2021-07-08 16:47:33 CET,591,26.875,100,8.643,7.19437,0.30993,1917,50,15.6842857,40.92857145
2021-07-08 16:47:53 CET,592,26.875,100,11.422,7.20345,0.27792,1367,50,15.6842857,40.92857145
2021-07-08 16:48:14 CET,593,26.875,100,7.538,7.20345,0.52388,891,50,15.6842857,40.92857145
2021-07-08 16:48:34 CET,594,26.875,100,6.792,7.19891,0.9203,705,50,15.6842857,40.92857145
2021-07-08 16:49:30 CET,595,26.875,100,8.391,7.18983,4.07539,592,50,15.6842857,40.92857145
2021-07-08 16:49:49 CET,596,26.875,100,9.678,7.19891,4.77786,588,50,15.6842857,40.92857145
2021-07-08 16:50:09 CET,597,26.875,100,8.049,7.19891,6.41233,576,50,15.6842857,40.92857145
2021-07-08 16:50:29 CET,598,26.875,100,8.231,7.20345,10.1936,571,50,15.6842857,40.92857145
2021-07-08 16:50:50 CET,599,26.8125,100,8.544,7.21253,16.17046,560,50,15.6842857,40.92857145
2021-07-08 16:51:10 CET,600,26.875,100,7.927,7.19891,30.98914,550,50,15.6842857,40.92857145
2021-07-08 16:53:20 CET,601,26.8125,100,12.016,7.21253,515.51147,535,50,15.6842857,40.92857145
2021-07-08 16:53:39 CET,602,26.875,100,7.721,7.19437,371.65485,529,50,15.6842857,40.92857145
2021-07-08 16:53:59 CET,603,26.875,100,9.907,7.23523,883.08344,538,50,15.6842857,40.92857145
2021-07-08 16:54:19 CET,604,26.875,100,16.806,7.21253,380.71597,551,50,15.6842857,40.92857145
2021-07-08 16:54:39 CET,605,26.875,100,3.731,7.19891,404.51486,561,50,15.6842857,40.92857145
2021-07-08 16:55:35 CET,606,26.8125,100,16.425,7.19437,3626.40356,549,50,15.6842857,40.92857145
2021-07-08 16:56:32 CET,607,26.875,100,4.294,7.19891,3528.59619,555,50,15.6842857,40.92857145
2021-07-08 16:56:52 CET,608,26.875,100,8.635,7.21707,1541.76294,576,50,15.6842857,40.92857145
2021-07-08 16:57:11 CET,609,26.8125,100,5.947,7.19891,1265.84973,565,50,15.6842857,40.92857145
2021-07-08 16:57:31 CET,610,26.8125,100,11.993,7.20345,1449.86731,574,50,15.6842857,40.92857145
2021-07-08 16:59:15 CET,611,26.875,100,11.574,7.21253,13659938,554,50,15.6842857,40.92857145
2021-07-08 16:59:34 CET,612,26.875,100,5.079,7.19437,346731.2813,546,50,15.6842857,40.92857145
2021-07-08 16:59:54 CET,613,26.8125,100,9.929,7.19437,5476937.5,547,50,15.6842857,40.92857145
2021-07-08 17:00:14 CET,614,26.8125,100,10.63,7.19891,10028308,552,50,15.6842857,40.92857145
2021-07-08 17:00:34 CET,615,26.8125,100,8.087,7.19437,16648622,551,50,15.6842857,40.92857145
2021-07-08 17:03:26 CET,616,26.8125,100,8.361,7.20345,172879088,570,50,15.6842857,40.92857145
2021-07-08 17:03:45 CET,617,26.75,100,8.178,7.19891,23714966,563,50,15.6842857,40.92857145
2021-07-08 17:04:42 CET,618,26.8125,100,7.455,7.19891,8423429,561,50,15.6842857,40.92857145
2021-07-08 17:05:02 CET,619,26.8125,100,8.445,7.19891,23156.28125,591,50,15.6842857,40.92857145
2021-07-08 17:05:21 CET,620,26.8125,100,4.447,7.19891,18725.80859,593,50,15.6842857,40.92857145
2021-07-08 17:05:41 CET,621,26.75,100,7.774,7.20345,7200.51611,609,50,15.6842857,40.92857145
2021-07-08 17:06:01 CET,622,26.8125,100,6.236,7.20345,3659.73291,619,50,15.6842857,40.92857145
2021-07-08 17:06:20 CET,623,26.75,100,5.315,7.19891,2875.26587,628,50,15.6842857,40.92857145
2021-07-08 17:07:08 CET,624,26.75,100,6.526,7.30786,493.19696,589,50,15.6842857,40.92857145
2021-07-08 17:07:28 CET,625,26.75,100,8.818,7.22161,365.02359,625,50,15.6842857,40.92857145
2021-07-08 17:07:48 CET,626,26.75,100,10.059,7.19891,184.68935,644,50,15.6842857,40.92857145
2021-07-08 17:09:22 CET,627,26.75,100,8.315,7.25338,92.80393,626,50,15.6842857,40.92857145
10/10/2021,628,27.0625,100,22.562,8.20213,12151.86328,1061,50,32.46,281.2
11/10/2021,629,27.125,100,20.493,8.19759,15100.59473,1050,50,32.46,281.2
12/10/2021,630,27.125,100,12.555,8.20213,42010.77344,1039,50,32.46,281.2
13/10/2021,631,27.0625,100,17.403,8.19759,21075.64453,1037,50,32.46,281.2
14/10/2021,632,27.125,100,22.765,8.21121,62079.92578,1039,50,32.46,281.2
15/10/2021,633,27.125,100,19.646,8.19759,10693.24414,1038,50,32.46,281.2
16/10/2021,634,27.0625,100,31.521,8.19759,32495.45117,1039,50,32.46,281.2
17/10/2021,635,27.125,100,31.369,8.19305,34473.55469,1039,50,32.46,281.2
18/10/2021,636,27.0625,100,16.079,8.20213,34473.55469,1038,50,32.46,281.2
19/10/2021,637,27.0625,100,25.927,8.20213,111202.3906,1036,50,32.46,281.2
20/10/2021,638,27.125,100,33.475,8.20213,305587.2188,1021,50,32.46,281.2
21/10/2021,639,27.125,100,16.252,8.18851,2040141.75,1018,50,32.46,281.2
22/10/2021,640,27.125,100,21.832,8.21575,1092618.25,1038,50,32.46,281.2
23/10/2021,641,27.125,100,24.936,8.21121,10647393,1022,50,32.46,281.2
24/10/2021,642,27.125,100,19.415,8.20667,172879088,1011,50,32.46,281.2
25/10/2021,643,27.1875,100,16.621,8.21121,2210719.75,1009,50,32.46,281.2
26/10/2021,644,27.125,100,16.839,8.19759,6752530.5,1012,50,32.46,281.2
27/10/2021,645,27.1875,100,15.796,8.22029,136042256,996,50,32.46,281.2
28/10/2021,646,27.1875,100,28.554,8.23845,0,1015,50,32.46,281.2
29/10/2021,647,27.1875,100,0,8.20667,4713923,1019,50,32.46,281.2
30/10/2021,648,27.25,100,7.402,8.13858,1.06427,2165,50,32.46,281.2
31/10/2021,649,27.25,100,3.292,8.14312,4.0295,1456,50,32.46,281.2
1/11/2021,650,27.25,100,0,8.14312,12.94358,1250,50,32.46,281.2
2/11/2021,651,27.1875,100,33.388,8.13858,177.86523,1119,50,32.46,281.2
3/11/2021,652,27.1875,100,9.501,8.15674,1986.16162,1073,50,32.46,281.2
4/11/2021,653,27.1875,100,11.665,8.14312,2925.95142,1072,50,32.46,281.2
5/11/2021,654,27.25,100,2.843,8.14312,7125.13281,1059,50,32.46,281.2
6/11/2021,655,27.25,100,10.413,8.15674,11595.01172,1053,50,32.46,281.2
7/11/2021,656,27.25,100,11.498,8.15674,199741.1563,1041,50,32.46,281.2
8/11/2021,657,27.25,100,4.103,8.14312,104917.8594,1040,50,32.46,281.2
9/11/2021,658,27.1875,100,22.512,8.13858,464484.875,1030,50,32.46,281.2
10/11/2021,659,27.1875,100,14.776,8.14312,10028308,1023,50,32.46,281.2
11/11/2021,660,27.25,100,9.595,8.15674,0,1013,50,32.46,281.2
12/11/2021,661,27.25,100,5.528,8.15674,4787283968,1022,50,32.46,281.2
13/11/2021,662,27.25,100,6.266,8.16128,19449161728,1010,50,32.46,281.2
14/11/2021,663,27.1875,100,3.828,8.14766,0,1004,50,32.46,281.2
15/11/2021,664,27.25,100,7.236,8.14312,0,1003,50,32.46,281.2
16/11/2021,665,27.1875,100,11.223,8.14312,0,993,50,32.46,281.2
17/11/2021,666,27.25,100,12.055,8.13858,0,995,50,32.46,281.2
18/11/2021,667,27.25,100,0,8.13858,0,1004,50,32.46,281.2
19/11/2021,668,27.25,100,6.889,8.14766,0,996,50,32.46,281.2
20/11/2021,669,27.25,100,11.165,8.13858,0,1001,50,32.46,281.2
21/11/2021,670,27.25,100,0,8.14766,0,1001,50,32.46,281.2
22/11/2021,671,27.25,100,0,8.13858,0,994,50,32.46,281.2
23/11/2021,672,27.25,100,4.927,8.13858,0,999,50,32.46,281.2
24/11/2021,673,27.25,100,10.883,8.1295,0,1001,50,32.46,281.2
25/11/2021,674,27.25,100,17.41,8.13858,0,1003,50,32.46,281.2
26/11/2021,675,27.1875,100,17.938,8.14312,0,999,50,32.46,281.2
27/11/2021,676,27.1875,100,12.692,8.14312,0,1017,50,32.46,281.2
28/11/2021,677,27.1875,100,8.198,8.13858,0,986,50,32.46,281.2
29/11/2021,678,27.1875,100,22.193,8.13858,0,999,50,32.46,281.2
30/11/2021,679,27.1875,100,13.003,8.13404,0,995,50,32.46,281.2
1/12/2021,680,27.25,100,11.968,8.14312,0,1001,50,32.46,281.2
2/12/2021,681,27.25,100,17.743,8.13858,0,1001,50,32.46,281.2
3/12/2021,682,27.1875,100,5.781,8.1295,0,998,50,32.46,281.2
4/12/2021,683,27.1875,100,18.554,8.14312,0,999,50,32.46,281.2
5/12/2021,684,27.1875,100,11.064,8.12496,0,1003,50,32.46,281.2
6/12/2021,685,27.25,100,1.859,8.13858,0,1004,50,32.46,281.2
7/12/2021,686,27.1875,100,9.24,8.1295,0,1006,50,32.46,281.2
8/12/2021,687,27.25,100,7.084,8.13858,0,997,50,32.46,281.2
9/12/2021,688,27.25,100,8.358,8.12496,0,1010,50,32.46,281.2
10/12/2021,689,27.25,100,8.104,8.14312,0,1010,50,32.46,281.2
11/12/2021,690,27.25,100,8.046,8.1295,0,1019,50,32.46,281.2
12/12/2021,691,27.3125,100,0,8.15674,0,1008,50,32.46,281.2
13/12/2021,692,27.1875,100,7.8,8.12496,0,1006,50,32.46,281.2
14/12/2021,693,27.1875,100,13.705,8.13404,0,1001,50,32.46,281.2
15/12/2021,694,27.25,100,4.689,8.12042,0,1007,50,32.46,281.2
16/12/2021,695,27.1875,100,0,8.13404,0,1006,50,32.46,281.2
17/12/2021,696,27.1875,100,10.977,8.11588,0,1013,50,32.46,281.2
18/12/2021,697,27.25,100,9.465,8.11134,0,1012,50,32.46,281.2
19/12/2021,698,27.1875,100,4.812,8.1295,0,1011,50,32.46,281.2
20/12/2021,699,27.1875,100,6.288,8.11588,0,1009,50,32.46,281.2
21/12/2021,700,27.25,100,8.336,8.11588,0,1021,50,32.46,281.2
22/12/2021,701,27.25,100,25.356,8.11588,0,1019,50,32.46,281.2
23/12/2021,702,27.1875,100,10.601,8.1295,0,1020,50,32.46,281.2
24/12/2021,703,27.1875,100,8.198,8.15674,0,1023,50,32.46,281.2
25/12/2021,704,27.1875,100,2.814,8.18851,0,1017,50,32.46,281.2
26/12/2021,705,27.25,100,8.879,8.10226,0,1021,50,32.46,281.2
27/12/2021,706,27.1875,100,2.539,8.16128,0,1015,50,32.46,281.2
28/12/2021,707,27.1875,100,6.925,8.14766,0,1021,50,32.46,281.2
29/12/2021,708,27.1875,100,17.526,8.12042,0,1017,50,32.46,281.2
30/12/2021,709,27.1875,100,0,8.11134,0,1021,50,32.46,281.2
31/12/2021,710,27.1875,100,4.182,8.11588,0,1021,50,32.46,281.2
1/1/2022,711,27.1875,100,12.142,8.15674,0,1017,50,32.46,281.2
2/1/2022,712,27.1875,100,7.366,8.13858,0,1028,50,32.46,281.2
3/1/2022,713,27.1875,100,11.194,8.1295,0,1018,50,32.46,281.2
4/1/2022,714,27.1875,100,4.949,8.12042,0,1020,50,32.46,281.2
5/1/2022,715,27.1875,100,3.936,8.11588,0,1021,50,32.46,281.2
6/1/2022,716,27.1875,100,14.675,8.1749,0,1011,50,32.46,281.2
7/1/2022,717,27.1875,100,2.605,8.11134,0,1028,50,32.46,281.2
8/1/2022,718,27.1875,100,13.047,8.10226,0,1017,50,32.46,281.2
9/1/2022,719,27.1875,100,0,8.13404,0,1014,50,32.46,281.2
10/1/2022,720,27.1875,100,8.524,8.14312,0,1012,50,32.46,281.2
11/1/2022,721,27.1875,100,16.006,8.12496,0,1010,50,32.46,281.2
12/1/2022,722,27.1875,100,15.833,8.13404,0,1011,50,32.46,281.2
13/01/2022,723,27.1875,100,7.504,8.11588,0,1012,50,32.46,281.2
14/01/2022,724,27.125,100,6.838,8.14766,0,1018,50,32.46,281.2
15/01/2022,725,27.1875,100,6.722,8.12042,0,1015,50,32.46,281.2
16/01/2022,726,27.1875,100,8.198,8.14766,0,1022,50,32.46,281.2
17/01/2022,727,27.1875,100,7.489,8.14312,0,1030,50,32.46,281.2
18/01/2022,728,27.1875,100,5.767,8.12042,0,1038,50,32.46,281.2
19/01/2022,729,27.1875,100,24.762,8.12042,0,1035,50,32.46,281.2
20/01/2022,730,27.1875,100,15.435,8.11134,0,1040,50,32.46,281.2
21/01/2022,731,27.1875,100,2.388,8.12042,0,1043,50,32.46,281.2
22/01/2022,732,27.25,100,6.708,8.11134,0,1043,50,32.46,281.2
23/01/2022,733,27.1875,100,7.424,8.15674,0,1049,50,32.46,281.2
24/01/2022,734,27.1875,100,8.893,8.10226,0,1047,50,32.46,281.2
25/01/2022,735,27.25,100,0,8.1749,0,1046,50,32.46,281.2
26/01/2022,736,27.1875,100,6.946,8.12042,0,1053,50,32.46,281.2
27/01/2022,737,27.1875,100,7.815,8.10226,0,1023,50,32.46,281.2
28/01/2022,738,27.1875,100,13.72,8.13858,0,1047,50,32.46,281.2
29/01/2022,739,27.125,100,0,8.13858,0,1051,50,32.46,281.2
30/01/2022,740,27.125,100,15.341,8.16128,0,1047,50,32.46,281.2
31/01/2022,741,27.125,100,10.883,8.10226,0,1049,50,32.46,281.2
1/2/2022,742,27.1875,100,6.527,8.14766,0,1044,50,32.46,281.2
2/2/2022,743,27.1875,100,8.567,8.12496,0,1065,50,32.46,281.2
3/2/2022,744,27.1875,100,0,8.1295,0,1066,50,32.46,281.2
4/2/2022,745,23.5,100,0,7.53483,0,1011,50,33.04286,302.9714
5/2/2022,746,25.25,100,20.16,7.40319,0,789,50,33.04286,302.9714
6/2/2022,747,25.1875,100,14.297,7.41227,0,816,50,33.04286,302.9714
7/2/2022,748,25.25,100,11.085,7.38957,0,784,50,33.04286,302.9714
24/10/2021,749,24.25,100,0,7.44404,0,706,50,40.71071,588.7714
7/11/2021,750,26.1875,100,16.989,7.24885,5.39682,647,50,41.95786,625.8857
7/11/2021,751,26.1875,100,18.542,7.24431,4.29682,731,50,41.95786,625.8857
7/11/2021,752,26.1875,100,22.114,7.24431,5.29486,656,50,41.95786,625.8857
7/11/2021,753,26.125,100,13.044,7.33963,7.45456,653,50,41.95786,625.8857
7/11/2021,754,26.125,100,20.69,7.28516,4.46257,627,50,41.95786,625.8857
7/11/2021,755,26.1875,100,17.072,7.23977,3.80791,750,50,41.95786,625.8857
7/11/2021,756,26.1875,100,17.979,7.24431,6.0999,701,50,41.95786,625.8857
7/11/2021,757,26.125,100,14.148,7.24431,6.84643,668,50,41.95786,625.8857
7/11/2021,758,26.125,100,17.354,7.24431,9.60837,646,50,41.95786,625.8857
7/11/2021,759,26.1875,100,15.321,7.23977,38.22308,620,50,41.95786,625.8857
7/11/2021,760,26.1875,100,17.347,7.23977,60.11809,573,50,41.95786,625.8857
7/11/2021,761,26.1875,100,16.212,7.25338,55.82808,480,50,41.95786,625.8857
7/11/2021,762,26.1875,100,22.829,7.24431,107.66618,629,50,41.95786,625.8857
7/11/2021,763,26.1875,100,21.862,7.23977,369.4296,577,50,41.95786,625.8857
7/11/2021,764,26.1875,100,18.055,7.24431,1789.29675,566,50,41.95786,625.8857
7/11/2021,765,26.125,100,14.582,7.24431,20254.27539,561,50,41.95786,625.8857
7/11/2021,766,26.125,100,25.16,7.24431,106962.9453,560,50,41.95786,625.8857
7/11/2021,767,26.1875,100,16.813,7.24431,11315202,558,50,41.95786,625.8857
7/11/2021,768,26.1875,100,8.483,7.24431,0,560,50,41.95786,625.8857
7/11/2021,769,26.1875,100,13.531,7.23977,0,560,50,41.95786,625.8857
7/11/2021,770,26.1875,100,11.468,7.267,0,559,50,41.95786,625.8857
7/11/2021,771,26.125,100,15.085,7.24431,0,560,50,41.95786,625.8857
7/11/2021,772,26.1875,100,9.952,7.24431,0,559,50,41.95786,625.8857
7/11/2021,773,26.125,100,11.909,7.24431,0,560,50,41.95786,625.8857
7/11/2021,774,26.1875,100,12.054,7.27608,0,564,50,41.95786,625.8857
7/11/2021,775,26.1875,100,20.842,7.24431,0,562,50,41.95786,625.8857
7/11/2021,776,26.1875,100,24.543,7.24431,0,560,50,41.95786,625.8857
7/11/2021,777,26.1875,100,15.024,7.24431,0,562,50,41.95786,625.8857
7/11/2021,778,26.1875,100,21.177,7.23523,0,560,50,41.95786,625.8857
7/11/2021,779,26.1875,100,18.641,7.24431,0,560,50,41.95786,625.8857
7/11/2021,780,26.25,100,17.347,7.23977,0,560,50,41.95786,625.8857
7/11/2021,781,26.1875,100,15.009,7.24431,0,558,50,41.95786,625.8857
7/11/2021,782,26.25,100,14.506,7.24431,0,554,50,41.95786,625.8857
7/11/2021,783,26.1875,100,9.686,7.24431,0,554,50,41.95786,625.8857
7/11/2021,784,26.1875,100,9.511,7.24431,0,550,50,41.95786,625.8857
7/11/2021,785,26.1875,100,14.11,7.24431,0,550,50,41.95786,625.8857
7/11/2021,786,26.1875,100,11.727,7.24431,0,550,50,41.95786,625.8857
7/11/2021,787,26.1875,100,12.008,7.24431,0,552,50,41.95786,625.8857
7/11/2021,788,26.1875,100,13.806,7.23523,0,555,50,41.95786,625.8857
7/11/2021,789,26.1875,100,16.425,7.24431,0,550,50,41.95786,625.8857
7/11/2021,790,26.1875,100,14.674,7.24431,0,559,50,41.95786,625.8857
7/11/2021,791,26.1875,100,15.664,7.24431,0,562,50,41.95786,625.8857
7/11/2021,792,26.125,100,14.544,7.24431,0,572,50,41.95786,625.8857
7/11/2021,793,26.1875,100,20.057,7.24431,0,583,50,41.95786,625.8857
7/11/2021,794,26.1875,100,9.785,7.24431,0,581,50,41.95786,625.8857
7/11/2021,795,26.25,100,14.186,7.23977,0,578,50,41.95786,625.8857
7/11/2021,796,26.1875,100,19.875,7.24431,0,574,50,41.95786,625.8857
7/11/2021,797,26.1875,100,16.524,7.24431,0,572,50,41.95786,625.8857
7/11/2021,798,26.25,100,21.862,7.24431,0,564,50,41.95786,625.8857
7/11/2021,799,26.1875,100,15.534,7.23977,0,571,50,41.95786,625.8857
7/11/2021,800,26.1875,100,13.074,7.23977,0,573,50,41.95786,625.8857
7/11/2021,801,26.1875,100,16.753,7.24431,0,566,50,41.95786,625.8857
7/11/2021,802,26.25,100,15.869,7.23977,0,576,50,41.95786,625.8857
7/11/2021,803,26.1875,100,10.95,7.23977,0,576,50,41.95786,625.8857
7/11/2021,804,26.1875,100,10.691,7.24431,0,577,50,41.95786,625.8857
7/11/2021,805,26.25,100,12.755,7.24431,0,578,50,41.95786,625.8857
7/11/2021,806,26.1875,100,13.41,7.24431,0,580,50,41.95786,625.8857
7/11/2021,807,26.25,100,12.092,7.24431,0,574,50,41.95786,625.8857
7/11/2021,808,26.1875,100,15.679,7.24431,0,566,50,41.95786,625.8857
7/11/2021,809,26.25,100,18.626,7.24431,0,570,50,41.95786,625.8857
7/11/2021,810,26.25,100,16.852,7.24431,0,570,50,41.95786,625.8857
7/11/2021,811,26.25,100,11.909,7.24431,0,570,50,41.95786,625.8857
7/11/2021,812,26.25,100,10.234,7.23977,0,574,50,41.95786,625.8857
7/11/2021,813,26.1875,100,12.945,7.24431,34995800,594,50,41.95786,625.8857
7/11/2021,814,26.25,100,17.095,7.23977,13366.67383,579,50,41.95786,625.8857
7/11/2021,815,26.25,100,11.894,7.23977,290837.9375,619,50,41.95786,625.8857
7/11/2021,816,26.25,100,11.749,7.24431,54287.89844,611,50,41.95786,625.8857
7/11/2021,817,26.1875,100,22.037,7.23977,346731.2813,630,50,41.95786,625.8857
7/11/2021,818,26.1875,100,11.81,7.23977,790.75342,655,50,41.95786,625.8857
7/11/2021,819,26.1875,100,14.894,7.24431,4368.87793,670,50,41.95786,625.8857
7/11/2021,820,26.1875,100,18.306,7.24431,16648622,611,50,41.95786,625.8857
7/11/2021,821,26.1875,100,16.684,7.23977,0,593,50,41.95786,625.8857
7/11/2021,822,26.1875,100,21.101,7.23523,0,591,50,41.95786,625.8857
7/11/2021,823,26.1875,100,14.643,7.24431,0,581,50,41.95786,625.8857
7/11/2021,824,26.25,100,17.392,7.24431,0,574,50,41.95786,625.8857
7/11/2021,825,26.25,100,20.377,7.24431,0,574,50,41.95786,625.8857
7/11/2021,826,26.1875,100,19.57,7.24431,0,571,50,41.95786,625.8857
7/11/2021,827,26.25,100,21.771,7.24431,0,576,50,41.95786,625.8857
7/11/2021,828,26.1875,100,20.971,7.23977,0,567,50,41.95786,625.8857
7/11/2021,829,26.25,100,16.806,7.24431,0,605,50,41.95786,625.8857
7/11/2021,830,26.25,100,20.377,7.24431,0,607,50,41.95786,625.8857
7/11/2021,831,26.25,100,17.522,7.24431,0,609,50,41.95786,625.8857
7/11/2021,832,26.25,100,13.775,7.24431,0,599,50,41.95786,625.8857
7/11/2021,833,26.1875,100,15.115,7.24431,0,603,50,41.95786,625.8857
7/11/2021,834,26.1875,100,16.852,7.24431,0,597,50,41.95786,625.8857
7/11/2021,835,26.3125,100,8.475,7.24431,0,591,50,41.95786,625.8857
7/11/2021,836,26.25,100,18.017,7.23977,0,588,50,41.95786,625.8857
7/11/2021,837,26.25,100,12.77,7.24431,0,582,50,41.95786,625.8857
