created_at,entry_id,TEMPERATURE,TURBIDITY,DISOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight
21/11/2021,659,24.9375,51,42.261,4.9201,0,1614,50,39.95929,576.4286
21/11/2021,660,24.9375,51,37.342,5.06082,0,1851,50,39.95929,576.4286
21/11/2021,661,24.9375,51,42.261,4.9201,0,1641,50,39.95929,576.4286
21/11/2021,662,24.9375,51,38.077,4.9428,0,2203,50,39.95929,576.4286
21/11/2021,663,25,51,32.639,4.9428,0,2739,50,39.95929,576.4286
21/11/2021,664,25,51,33.176,4.96096,0,1963,50,39.95929,576.4286
21/11/2021,665,25,51,31.518,4.96549,0,1883,50,39.95929,576.4286
21/11/2021,666,25,51,35.202,4.96096,0,1840,50,39.95929,576.4286
21/11/2021,667,25,51,33.12,4.97003,0,1757,50,39.95929,576.4286
21/11/2021,668,25,51,34.505,4.96096,0,2166,50,39.95929,576.4286
21/11/2021,669,25.0625,51,35.827,4.98365,0,1889,50,39.95929,576.4286
21/11/2021,670,25,51,27.985,5.02451,0,2090,50,39.95929,576.4286
21/11/2021,671,25.0625,51,31.518,5.49207,0,1552,50,39.95929,576.4286
21/11/2021,672,25.0625,51,26.872,5.48753,0,1429,50,39.95929,576.4286
21/11/2021,673,25.0625,51,27.064,5.8053,0,1258,50,39.95929,576.4286
21/11/2021,674,25.0625,51,27.513,5.9324,0,1175,50,39.95929,576.4286
21/11/2021,675,25.0625,51,25.478,5.88247,0,1168,50,39.95929,576.4286
21/11/2021,676,25.0625,51,25.566,5.76898,0,1220,50,39.95929,576.4286
21/11/2021,677,25.0625,51,25.47,5.76444,0,1171,50,39.95929,576.4286
21/11/2021,678,25.0625,51,26.311,5.75082,0,1215,50,39.95929,576.4286
21/11/2021,679,25,51,21.257,5.73266,0,1172,50,39.95929,576.4286
21/11/2021,680,25.0625,51,26.688,5.68727,0,1172,50,39.95929,576.4286
21/11/2021,681,25,51,24.565,5.67365,0,1168,50,39.95929,576.4286
21/11/2021,682,25.0625,51,24.253,5.70997,0,1187,50,39.95929,576.4286
21/11/2021,683,25.0625,51,22.987,5.74628,0,1158,50,39.95929,576.4286
21/11/2021,684,25.0625,51,23.62,5.79168,0,1137,50,39.95929,576.4286
21/11/2021,685,25.0625,51,21.674,5.70543,0,1155,50,39.95929,576.4286
21/11/2021,686,25.0625,51,21.361,5.77806,0,1136,50,39.95929,576.4286
21/11/2021,687,25.0625,51,26.608,5.77352,0,1152,50,39.95929,576.4286
21/11/2021,688,25.125,51,24.725,5.83253,0,1954,50,39.95929,576.4286
21/11/2021,689,25.0625,51,24.437,5.92786,0,1402,50,39.95929,576.4286
21/11/2021,690,25.0625,51,23.156,5.86431,0,1333,50,39.95929,576.4286
21/11/2021,691,25.125,51,24.581,5.93694,0,1282,50,39.95929,576.4286
21/11/2021,692,25.0625,51,21.89,5.98687,1085050.25,1236,50,39.95929,576.4286
21/11/2021,693,25.0625,51,23.941,5.9778,23426244,1249,50,39.95929,576.4286
21/11/2021,694,25.0625,51,23.34,5.94148,128932.3984,1206,50,39.95929,576.4286
21/11/2021,695,25.0625,51,23.067,5.92332,0,1183,50,39.95929,576.4286
21/11/2021,696,25.0625,51,23.356,5.90516,0,1172,50,39.95929,576.4286
21/11/2021,697,25.125,51,22.691,5.93694,0,1152,50,39.95929,576.4286
21/11/2021,698,25.0625,51,22.042,5.88701,0,1151,50,39.95929,576.4286
21/11/2021,699,25.125,51,22.987,6.15937,0,1137,50,39.95929,576.4286
21/11/2021,700,25.0625,51,22.595,6.24108,22.53397,1070,50,39.95929,576.4286
21/11/2021,701,25.0625,51,22.835,6.03227,714.22473,1167,50,39.95929,576.4286
21/11/2021,702,25.0625,51,21.009,5.9551,5380.42627,1184,50,39.95929,576.4286
21/11/2021,703,25.0625,51,23.22,5.9551,0,1157,50,39.95929,576.4286
21/11/2021,704,25.0625,51,23.644,5.9324,88128.24219,1130,50,39.95929,576.4286
21/11/2021,705,25.0625,51,20.168,5.83253,0,1143,50,39.95929,576.4286
21/11/2021,706,25.0625,51,23.067,5.87793,31910108,1134,50,39.95929,576.4286
21/11/2021,707,25.0625,51,21.778,5.99141,3116.07617,1093,50,39.95929,576.4286
21/11/2021,708,25.0625,51,21.642,5.94602,1317.02075,1136,50,39.95929,576.4286
21/11/2021,709,25.125,51,22.427,5.98233,974.27002,1126,50,39.95929,576.4286
21/11/2021,710,25.125,51,22.683,5.9324,27404.58203,1129,50,39.95929,576.4286
21/11/2021,711,25.0625,51,22.042,6.03681,611.4563,1099,50,39.95929,576.4286
21/11/2021,712,25.0625,51,21.177,6.00957,916.67291,1104,50,39.95929,576.4286
21/11/2021,713,25.0625,51,22.042,6.06858,0,1136,50,39.95929,576.4286
21/11/2021,714,25.125,51,22.154,5.98687,1657.61121,1090,50,39.95929,576.4286
21/11/2021,715,25.0625,51,21.538,5.90062,0,1139,50,39.95929,576.4286
21/11/2021,716,25.0625,51,22.05,5.86885,1075692672,1112,50,39.95929,576.4286
21/11/2021,717,25.0625,51,22.531,5.85523,30852.03516,1161,50,39.95929,576.4286
21/11/2021,718,25.0625,51,19.039,5.92786,9034.8457,1165,50,39.95929,576.4286
21/11/2021,719,25.125,51,19.191,5.93694,1603.11853,1155,50,39.95929,576.4286
21/11/2021,720,25.125,51,23.5,5.87339,0,1197,50,39.95929,576.4286
21/11/2021,721,25.125,51,17.989,5.92786,34842.59375,1152,50,39.95929,576.4286
21/11/2021,722,25.125,51,18.854,5.89608,15156.30273,1136,50,39.95929,576.4286
21/11/2021,723,25.0625,51,21.129,5.94148,1571.43384,1119,50,39.95929,576.4286
21/11/2021,724,25.125,51,19.239,5.91424,14253.15723,1129,50,39.95929,576.4286
21/11/2021,725,25.125,51,21.265,6.07766,147516.0781,1136,50,39.95929,576.4286
21/11/2021,726,25.125,51,20.208,5.9097,12265.09375,1128,50,39.95929,576.4286
21/11/2021,727,25.125,51,20.713,5.91878,0,1149,50,39.95929,576.4286
21/11/2021,728,25.125,51,21.225,5.9097,0,1157,50,39.95929,576.4286
21/11/2021,729,25.125,51,22.555,5.91424,14696.33398,1090,50,39.95929,576.4286
21/11/2021,730,25.125,51,21.121,5.91424,3211.48096,1076,50,39.95929,576.4286
21/11/2021,731,25.125,51,20.544,5.89608,1965.08887,1069,50,39.95929,576.4286
21/11/2021,732,25.125,51,22.499,5.81437,0,1157,50,39.95929,576.4286
21/11/2021,733,25.125,51,18.958,5.83253,28724.25586,1129,50,39.95929,576.4286
21/11/2021,734,25.125,51,21.393,5.79168,0,1157,50,39.95929,576.4286
21/11/2021,735,25.125,51,19.495,5.8053,14953789,1135,50,39.95929,576.4286
21/11/2021,736,25.1875,51,24.269,6.01865,0,1166,50,39.95929,576.4286
21/11/2021,737,25.125,51,17.901,5.82345,20837694,1105,50,39.95929,576.4286
21/11/2021,738,25.125,51,20.496,5.88247,10205.84668,1086,50,39.95929,576.4286
21/11/2021,739,25.125,51,18.454,5.85523,270166.1875,1089,50,39.95929,576.4286
21/11/2021,740,25.125,51,22.323,5.84161,24872792,1091,50,39.95929,576.4286
21/11/2021,741,25.125,51,22.459,5.85523,9643.97656,1085,50,39.95929,576.4286
21/11/2021,742,25.125,51,19.583,5.86431,68581.46094,1098,50,39.95929,576.4286
21/11/2021,743,25.125,51,18.686,5.85977,1749.39929,1078,50,39.95929,576.4286
21/11/2021,744,25.125,51,19.055,5.86431,8869.35547,1072,50,39.95929,576.4286
21/11/2021,745,25.125,51,22.731,5.93694,1581.91492,1073,50,39.95929,576.4286
21/11/2021,746,25.125,51,19.663,5.94148,0,1149,50,39.95929,576.4286
21/11/2021,747,25.125,51,20.713,5.9324,347.05157,1120,50,39.95929,576.4286
21/11/2021,748,25.125,51,18.51,6.0822,54.39524,1086,50,39.95929,576.4286
21/11/2021,749,25.1875,51,20.408,5.94148,546.28168,1149,50,39.95929,576.4286
21/11/2021,750,25.1875,51,20.777,5.84161,0,1232,50,39.95929,576.4286
21/11/2021,751,25.125,51,21.393,6.00049,0,1242,50,39.95929,576.4286
21/11/2021,752,25.125,51,21.305,5.7826,0,1200,50,39.95929,576.4286
21/11/2021,753,25.1875,51,21.778,5.71451,0,1162,50,39.95929,576.4286
21/11/2021,754,25.1875,51,23.332,5.7826,0,1145,50,39.95929,576.4286
21/11/2021,755,25.1875,51,18.59,5.76444,0,1154,50,39.95929,576.4286
21/11/2021,756,25.125,51,20.801,5.66911,0,1174,50,39.95929,576.4286
21/11/2021,757,25.1875,51,18.254,5.69181,0,1169,50,39.95929,576.4286
21/11/2021,758,25.1875,51,21.249,5.87339,0,1198,50,39.95929,576.4286
21/11/2021,759,25.1875,51,19.655,5.72359,0,1145,50,39.95929,576.4286
21/11/2021,760,25.1875,51,20.544,5.68273,0,1139,50,39.95929,576.4286
21/11/2021,761,25.1875,51,19.455,5.67819,0,1178,50,39.95929,576.4286
21/11/2021,762,25.1875,51,20.6,5.70997,0,1168,50,39.95929,576.4286
21/11/2021,763,25.1875,51,20.008,5.72812,3641776.25,1158,50,39.95929,576.4286
21/11/2021,764,25.1875,51,21.257,5.71905,0,1172,50,39.95929,576.4286
21/11/2021,765,25.1875,51,24.301,5.75082,51480572,1183,50,39.95929,576.4286
21/11/2021,766,25.1875,51,19.727,5.7372,12794418,1172,50,39.95929,576.4286
21/11/2021,767,25.1875,51,20.424,5.74174,2830359.5,1167,50,39.95929,576.4286
21/11/2021,768,25.1875,51,20.6,5.71905,0,1205,50,39.95929,576.4286
21/11/2021,769,25.1875,51,21.922,5.72812,0,1157,50,39.95929,576.4286
21/11/2021,770,25.1875,51,22.371,5.69181,0,1155,50,39.95929,576.4286
21/11/2021,771,25.1875,51,21.482,5.70089,0,1154,50,39.95929,576.4286
21/11/2021,772,25.25,51,21.794,5.72359,0,1149,50,39.95929,576.4286
21/11/2021,773,25.125,51,19.495,5.70997,0,1139,50,39.95929,576.4286
21/11/2021,774,25.1875,51,23.212,5.70543,0,1142,50,39.95929,576.4286
21/11/2021,775,25.1875,51,21.762,5.70543,0,1131,50,39.95929,576.4286
21/11/2021,776,25.1875,51,17.381,5.68727,0,1134,50,39.95929,576.4286
21/11/2021,777,25.1875,51,17.629,5.72359,0,1140,50,39.95929,576.4286
21/11/2021,778,25.1875,51,21.482,5.70089,0,1137,50,39.95929,576.4286
21/11/2021,779,25.1875,51,21.121,5.70997,1179535.5,1217,50,39.95929,576.4286
21/11/2021,780,25.25,51,23.156,5.66911,0,1219,50,39.95929,576.4286
21/11/2021,781,25.1875,51,20.496,5.64641,0,1211,50,39.95929,576.4286
21/11/2021,782,25.25,51,21.121,5.64641,0,1213,50,39.95929,576.4286
21/11/2021,783,25.1875,51,21.345,5.86431,0,1242,50,39.95929,576.4286
21/11/2021,784,25.1875,51,21.089,5.62372,0,1202,50,39.95929,576.4286
21/11/2021,785,25.1875,51,20.737,5.63734,0,1191,50,39.95929,576.4286
21/11/2021,786,25.1875,51,16.604,5.68273,0,1178,50,39.95929,576.4286
21/11/2021,787,25.25,51,19.663,5.66457,0,1134,50,39.95929,576.4286
21/11/2021,788,25.25,51,19.896,5.66003,0,1126,50,39.95929,576.4286
21/11/2021,789,25.25,51,22.01,5.61464,0,1135,50,39.95929,576.4286
21/11/2021,790,25.25,51,18.999,5.64641,0,1141,50,39.95929,576.4286
21/11/2021,791,25.1875,51,23.62,5.85069,0,1172,50,39.95929,576.4286
21/11/2021,792,25.25,51,22.186,5.70997,0,1105,50,39.95929,576.4286
21/11/2021,793,25.1875,51,20.953,5.79168,0,1170,50,39.95929,576.4286
21/11/2021,794,25.1875,51,20.833,5.64641,0,1139,50,39.95929,576.4286
21/11/2021,795,25.25,51,20.56,5.64641,0,1136,50,39.95929,576.4286
21/11/2021,796,25.25,51,18.926,5.64641,0,1184,50,39.95929,576.4286
21/11/2021,797,25.25,51,17.989,5.61918,0,1152,50,39.95929,576.4286
21/11/2021,798,25.25,51,19.976,5.61464,0,1147,50,39.95929,576.4286
21/11/2021,799,25.1875,51,22.018,5.6328,0,1153,50,39.95929,576.4286
21/11/2021,800,25.25,51,20.336,5.6328,0,1167,50,39.95929,576.4286
21/11/2021,801,25.25,51,21.586,5.62826,0,1219,50,39.95929,576.4286
21/11/2021,802,25.25,51,18.478,5.63734,0,1184,50,39.95929,576.4286
21/11/2021,803,25.25,51,19.968,5.64641,0,1175,50,39.95929,576.4286
21/11/2021,804,25.25,51,23.444,5.57378,0,1295,50,39.95929,576.4286
21/11/2021,805,25.25,51,22.266,5.60102,0,1261,50,39.95929,576.4286
21/11/2021,806,25.25,51,20.641,5.58286,0,1216,50,39.95929,576.4286
21/11/2021,807,25.25,51,21.97,5.57832,0,1257,50,39.95929,576.4286
21/11/2021,808,25.25,51,18.302,5.5874,0,1235,50,39.95929,576.4286
21/11/2021,809,25.25,51,23.252,5.61464,0,1215,50,39.95929,576.4286
21/11/2021,810,25.25,51,20.36,5.61464,0,1200,50,39.95929,576.4286
21/11/2021,811,25.25,51,19.527,5.59648,0,1187,50,39.95929,576.4286
21/11/2021,812,25.25,51,19.519,5.61918,0,1178,50,39.95929,576.4286
21/11/2021,813,25.25,51,21.538,5.59648,0,1167,50,39.95929,576.4286
21/11/2021,814,25.25,51,21.177,5.60102,0,1141,50,39.95929,576.4286
21/11/2021,815,25.25,51,20.16,5.59194,0,1170,50,39.95929,576.4286
21/11/2021,816,25.25,51,20.2,5.60102,0,1150,50,39.95929,576.4286
21/11/2021,817,25.25,51,20.072,5.60102,0,1150,50,39.95929,576.4286
21/11/2021,818,25.25,51,20.985,5.5874,0,1155,50,39.95929,576.4286
21/11/2021,819,25.25,51,18.438,5.59648,0,1182,50,39.95929,576.4286
21/11/2021,820,25.25,51,12.751,5.62372,0,1147,50,39.95929,576.4286
21/11/2021,821,25.3125,51,21.025,5.59648,0,1155,50,39.95929,576.4286
21/11/2021,822,25.3125,51,21.834,5.58286,0,1182,50,39.95929,576.4286
21/11/2021,823,25.25,51,18.598,5.59194,0,1218,50,39.95929,576.4286
21/11/2021,824,25.25,51,18.59,5.5874,0,1230,50,39.95929,576.4286
21/11/2021,825,25.3125,51,19.399,5.61464,0,1219,50,39.95929,576.4286
21/11/2021,826,25.3125,51,23.372,5.60102,0,1212,50,39.95929,576.4286
21/11/2021,827,25.3125,51,21.698,5.59648,0,1243,50,39.95929,576.4286
21/11/2021,828,25.3125,51,19.992,5.5874,0,1230,50,39.95929,576.4286
21/11/2021,829,25.3125,51,20.769,5.56924,0,1275,50,39.95929,576.4286
21/11/2021,830,25.3125,51,20.08,5.57378,0,1265,50,39.95929,576.4286
21/11/2021,831,25.3125,51,20.673,5.56924,0,1280,50,39.95929,576.4286
21/11/2021,832,25.3125,51,20.52,5.52385,0,1263,50,39.95929,576.4286
21/11/2021,833,25.3125,51,22.026,5.56016,0,1232,50,39.95929,576.4286
21/11/2021,834,25.25,51,19.215,5.56016,0,1261,50,39.95929,576.4286
21/11/2021,835,25.3125,51,20.008,5.55109,0,1255,50,39.95929,576.4286
21/11/2021,836,25.3125,51,21.962,5.56016,0,1293,50,39.95929,576.4286
21/11/2021,837,25.3125,51,20.913,5.56016,0,1319,50,39.95929,576.4286
21/11/2021,838,25.3125,51,20.833,5.52385,0,1280,50,39.95929,576.4286
21/11/2021,839,25.3125,51,19.415,5.54201,0,1257,50,39.95929,576.4286
21/11/2021,840,25.3125,51,21.241,5.52839,0,1249,50,39.95929,576.4286
21/11/2021,841,25.3125,51,17.204,5.54201,0,1231,50,39.95929,576.4286
21/11/2021,842,25.3125,51,20.48,5.53293,0,1216,50,39.95929,576.4286
21/11/2021,843,25.3125,51,20.961,5.54655,0,1216,50,39.95929,576.4286
21/11/2021,844,25.3125,51,20.496,5.58286,0,1153,50,39.95929,576.4286
21/11/2021,845,25.3125,51,19.383,5.50115,0,1158,50,39.95929,576.4286
21/11/2021,846,25.3125,51,20.32,5.51477,0,1151,50,39.95929,576.4286
21/11/2021,847,25.3125,51,17.669,5.50569,0,1155,50,39.95929,576.4286
21/11/2021,848,25.3125,51,19.367,5.53293,0,1147,50,39.95929,576.4286
21/11/2021,849,25.3125,51,19.655,5.51023,0,1138,50,39.95929,576.4286
21/11/2021,850,25.3125,51,20.432,5.52839,0,1154,50,39.95929,576.4286
21/11/2021,851,25.3125,51,16.628,5.51477,0,1139,50,39.95929,576.4286
21/11/2021,852,25.3125,51,18.037,5.53293,0,1155,50,39.95929,576.4286
21/11/2021,853,25.3125,51,18.214,5.51023,0,1139,50,39.95929,576.4286
21/11/2021,854,25.3125,51,21.618,5.51931,0,1136,50,39.95929,576.4286
21/11/2021,855,25.3125,51,16.516,5.50569,0,1137,50,39.95929,576.4286
21/11/2021,856,25.3125,51,20.056,5.52839,0,1163,50,39.95929,576.4286
21/11/2021,857,25.3125,51,20.4,5.50115,0,1138,50,39.95929,576.4286
21/11/2021,858,25.3125,51,20.168,5.73266,0,1161,50,39.95929,576.4286
21/11/2021,859,25.3125,51,19.415,5.52839,0,1158,50,39.95929,576.4286
21/11/2021,860,25.3125,51,18.999,5.52839,0,1137,50,39.95929,576.4286
21/11/2021,861,25.3125,51,17.405,5.51023,0,1143,50,39.95929,576.4286
21/11/2021,862,25.3125,51,19.455,5.53293,0,1157,50,39.95929,576.4286
21/11/2021,863,25.3125,51,15.45,5.51931,0,1152,50,39.95929,576.4286
21/11/2021,864,25.3125,51,22.371,5.55109,0,1168,50,39.95929,576.4286
21/11/2021,865,25.3125,51,19.239,5.54201,0,1165,50,39.95929,576.4286
21/11/2021,866,25.375,51,19.575,5.52839,0,1136,50,39.95929,576.4286
21/11/2021,867,25.3125,51,22.339,5.54201,0,1135,50,39.95929,576.4286
21/11/2021,868,25.3125,51,17.629,5.52839,0,1134,50,39.95929,576.4286
21/11/2021,869,25.3125,51,19.431,5.52385,0,1130,50,39.95929,576.4286
21/11/2021,870,25.3125,51,19.391,5.52385,0,1128,50,39.95929,576.4286
21/11/2021,871,25.3125,51,20.368,5.50115,0,1187,50,39.95929,576.4286
21/11/2021,872,25.3125,51,19.559,5.51477,0,1153,50,39.95929,576.4286
21/11/2021,873,25.3125,51,21.994,5.51023,0,1152,50,39.95929,576.4286
21/11/2021,874,25.3125,51,20.809,5.61918,0,1196,50,39.95929,576.4286
21/11/2021,875,25.3125,51,20.809,5.35135,0,1190,50,39.95929,576.4286
21/11/2021,876,25.3125,51,20.184,5.32865,0,1182,50,39.95929,576.4286
21/11/2021,877,25.3125,51,18.566,5.36497,0,1178,50,39.95929,576.4286
21/11/2021,878,25.3125,51,20.993,5.34681,0,1184,50,39.95929,576.4286
21/11/2021,879,25.375,51,20.552,5.33319,0,1205,50,39.95929,576.4286
21/11/2021,880,25.3125,51,20.809,5.36951,0,1211,50,39.95929,576.4286
21/11/2021,881,25.3125,51,21.025,5.40128,0,1206,50,39.95929,576.4286
21/11/2021,882,25.3125,51,20.657,5.35589,0,1194,50,39.95929,576.4286
21/11/2021,883,25.3125,51,21.033,5.37859,0,1187,50,39.95929,576.4286
21/11/2021,884,25.3125,51,16.772,5.4376,0,1155,50,39.95929,576.4286
21/11/2021,885,25.375,51,18.926,5.43306,0,1208,50,39.95929,576.4286
21/11/2021,886,25.3125,51,20.08,5.47391,0,1227,50,39.95929,576.4286
21/11/2021,887,25.3125,51,21.313,5.48753,0,1213,50,39.95929,576.4286
21/11/2021,888,25.375,51,19.079,5.48299,0,1214,50,39.95929,576.4286
21/11/2021,889,25.375,51,18.958,5.48753,0,1228,50,39.95929,576.4286
21/11/2021,890,25.375,51,19.367,5.50115,0,1168,50,39.95929,576.4286
21/11/2021,891,25.375,51,20.28,5.48753,0,1194,50,39.95929,576.4286
21/11/2021,892,25.3125,51,20.288,5.50115,0,1174,50,39.95929,576.4286
21/11/2021,893,25.375,51,16.964,5.50115,0,1134,50,39.95929,576.4286
21/11/2021,894,25.375,51,15.931,5.52839,0,1130,50,39.95929,576.4286
21/11/2021,895,25.375,51,14.345,5.53293,0,1121,50,39.95929,576.4286
21/11/2021,896,25.3125,51,20.809,5.55562,0,1126,50,39.95929,576.4286
21/11/2021,897,25.375,51,16.916,5.53293,0,1134,50,39.95929,576.4286
21/11/2021,898,25.3125,51,21.842,5.57378,0,1134,50,39.95929,576.4286
21/11/2021,899,25.375,51,21.089,5.5647,0,1142,50,39.95929,576.4286
21/11/2021,900,25.375,51,19.031,5.5647,0,1136,50,39.95929,576.4286
21/11/2021,901,25.375,51,18.133,5.57832,0,1136,50,39.95929,576.4286
21/11/2021,902,25.375,51,17.14,5.57832,0,1154,50,39.95929,576.4286
21/11/2021,903,25.375,51,21.137,5.5874,0,1107,50,39.95929,576.4286
21/11/2021,904,25.375,51,20.681,5.60556,0,1115,50,39.95929,576.4286
21/11/2021,905,25.375,51,19.311,5.57832,0,1119,50,39.95929,576.4286
21/11/2021,906,25.375,51,17.276,5.58286,0,1106,50,39.95929,576.4286
21/11/2021,907,25.375,51,16.884,5.56924,0,1149,50,39.95929,576.4286
21/11/2021,908,25.375,51,20.016,5.58286,0,1155,50,39.95929,576.4286
21/11/2021,909,25.375,51,20.072,5.57378,0,1117,50,39.95929,576.4286
21/11/2021,910,25.375,51,20.192,5.80076,0,1150,50,39.95929,576.4286
21/11/2021,911,25.375,51,20.633,5.59648,0,1139,50,39.95929,576.4286
21/11/2021,912,25.375,51,19.439,5.57832,0,1149,50,39.95929,576.4286
21/11/2021,913,25.375,51,20.552,5.58286,0,1139,50,39.95929,576.4286
21/11/2021,914,25.375,51,19.968,5.5874,0,1119,50,39.95929,576.4286
21/11/2021,915,25.375,51,19.856,5.59194,0,1163,50,39.95929,576.4286
21/11/2021,916,25.375,51,20.344,5.57378,0,1129,50,39.95929,576.4286
21/11/2021,917,25.375,51,19.583,5.60556,0,1122,50,39.95929,576.4286
21/11/2021,918,25.375,51,19.703,5.58286,0,1117,50,39.95929,576.4286
21/11/2021,919,25.375,51,18.101,5.49207,0,1879,50,39.95929,576.4286
21/11/2021,920,25.375,51,22.17,5.57378,38891884,1413,50,39.95929,576.4286
21/11/2021,921,25.375,51,24.149,5.58286,0,1298,50,39.95929,576.4286
21/11/2021,922,25.375,51,21.818,5.59648,0,1247,50,39.95929,576.4286
21/11/2021,923,25.375,51,21.938,5.57378,0,1213,50,39.95929,576.4286
21/11/2021,924,25.375,51,21.121,5.58286,0,1193,50,39.95929,576.4286
21/11/2021,925,25.375,51,18.958,5.60556,0,1205,50,39.95929,576.4286
21/11/2021,926,25.375,51,21.61,5.57832,0,1168,50,39.95929,576.4286
21/11/2021,927,25.375,51,19.559,5.57378,0,1179,50,39.95929,576.4286
21/11/2021,928,25.375,51,22.315,5.79622,0,1227,50,39.95929,576.4286
21/11/2021,929,25.375,51,18.694,5.57378,0,1187,50,39.95929,576.4286
21/11/2021,930,25.375,51,18.95,5.57832,0,1178,50,39.95929,576.4286
21/11/2021,931,25.375,51,21.994,5.57832,0,1168,50,39.95929,576.4286
21/11/2021,932,25.375,51,19.639,5.57378,0,1177,50,39.95929,576.4286
21/11/2021,933,25.375,51,18.614,5.73266,0,2366,50,39.95929,576.4286
21/11/2021,934,25.4375,51,20.657,5.57832,18313.64258,2434,50,39.95929,576.4286
21/11/2021,935,25.4375,51,19.079,5.63734,2181.83667,1675,50,39.95929,576.4286
21/11/2021,936,25.4375,51,19.383,5.62372,0,1356,50,39.95929,576.4286
21/11/2021,937,25.4375,51,21.562,5.60556,0,1271,50,39.95929,576.4286
21/11/2021,938,25.4375,51,17.725,5.58286,0,1232,50,39.95929,576.4286
21/11/2021,939,25.4375,51,20.697,5.5874,0,1200,50,39.95929,576.4286
21/11/2021,940,25.4375,51,20.913,5.56924,0,1193,50,39.95929,576.4286
21/11/2021,941,25.4375,51,19.079,5.59194,0,1241,50,39.95929,576.4286
21/11/2021,942,25.4375,51,19.559,5.57832,0,1200,50,39.95929,576.4286
21/11/2021,943,25.4375,51,17.461,5.57378,0,1194,50,39.95929,576.4286
21/11/2021,944,25.4375,51,20.745,5.57832,0,1189,50,39.95929,576.4286
21/11/2021,945,25.4375,51,21.69,5.57378,0,1170,50,39.95929,576.4286
21/11/2021,946,25.4375,51,19.968,5.58286,0,1167,50,39.95929,576.4286
21/11/2021,947,25.4375,51,20.016,5.58286,0,1209,50,39.95929,576.4286
21/11/2021,948,25.4375,51,20.336,5.5874,0,1187,50,39.95929,576.4286
21/11/2021,949,25.4375,51,19.583,5.60556,0,1197,50,39.95929,576.4286
21/11/2021,950,25.375,51,14.753,5.61918,0,1145,50,39.95929,576.4286
21/11/2021,951,25.4375,51,20.641,5.62372,0,1140,50,39.95929,576.4286
21/11/2021,952,25.4375,51,18.862,5.61918,0,1136,50,39.95929,576.4286
21/11/2021,953,25.4375,51,21.345,5.59648,0,1136,50,39.95929,576.4286
21/11/2021,954,25.4375,51,19.984,5.63734,0,1154,50,39.95929,576.4286
21/11/2021,955,25.4375,51,18.045,5.64187,227637536,1179,50,39.95929,576.4286
21/11/2021,956,25.4375,51,17.1,5.62372,0,1167,50,39.95929,576.4286
21/11/2021,957,25.5,51,17.861,5.62372,0,1200,50,39.95929,576.4286
21/11/2021,958,25.5,51,21.738,5.62826,0,1155,50,39.95929,576.4286
21/11/2021,959,25.5,51,18.422,5.61464,0,1168,50,39.95929,576.4286
21/11/2021,960,25.4375,51,15.17,5.61918,0,1136,50,39.95929,576.4286
21/11/2021,961,25.5,51,16.139,5.64641,0,1124,50,39.95929,576.4286
21/11/2021,962,25.5,51,17.308,5.62372,0,1145,50,39.95929,576.4286
21/11/2021,963,25.5,51,18.686,5.64187,0,1142,50,39.95929,576.4286
21/11/2021,964,25.5,51,15.386,5.6328,0,1115,50,39.95929,576.4286
21/11/2021,965,25.5,51,15.899,5.61918,0,1110,50,39.95929,576.4286
21/11/2021,966,25.5,51,18.638,5.64187,0,1107,50,39.95929,576.4286
21/11/2021,967,25.5,51,20.336,5.64641,0,1104,50,39.95929,576.4286
21/11/2021,968,25.5,51,20.4,5.62372,0,1102,50,39.95929,576.4286
21/11/2021,969,25.5,51,18.614,5.64641,0,1104,50,39.95929,576.4286
21/11/2021,970,25.5,51,21.906,5.64641,0,1118,50,39.95929,576.4286
21/11/2021,971,25.5,51,20.224,5.6328,81751224,1165,50,39.95929,576.4286
21/11/2021,972,25.5,51,19.391,5.62826,0,1200,50,39.95929,576.4286
21/11/2021,973,25.5,51,20.865,5.63734,3262502.25,1173,50,39.95929,576.4286
21/11/2021,974,25.5,51,18.133,5.6328,685436480,1166,50,39.95929,576.4286
21/11/2021,975,25.5,51,17.941,5.63734,0,1155,50,39.95929,576.4286
21/11/2021,976,25.5,51,18.662,5.62826,0,1140,50,39.95929,576.4286
21/11/2021,977,25.5,51,17.357,5.6328,5164339,1184,50,39.95929,576.4286
21/11/2021,978,25.5,51,16.179,5.62372,0,1137,50,39.95929,576.4286
21/11/2021,979,25.5,51,16.892,5.63734,0,1152,50,39.95929,576.4286
21/11/2021,980,25.5625,51,17.421,5.64187,0,1168,50,39.95929,576.4286
21/11/2021,981,25.5,51,14.785,5.62372,0,1117,50,39.95929,576.4286
21/11/2021,982,25.5,51,17.156,5.6328,0,1162,50,39.95929,576.4286
21/11/2021,983,25.5625,51,17.821,5.63734,0,1152,50,39.95929,576.4286
21/11/2021,984,25.5,51,16.299,5.64641,20837694,1139,50,39.95929,576.4286
21/11/2021,985,25.5,51,18.63,5.62372,0,1168,50,39.95929,576.4286
21/11/2021,986,25.5,51,17.941,5.64641,0,1123,50,39.95929,576.4286
21/11/2021,987,25.5,51,18.966,5.6328,0,1123,50,39.95929,576.4286
21/11/2021,988,25.5625,51,17.365,5.63734,662962.375,1182,50,39.95929,576.4286
21/11/2021,989,25.5625,51,19.415,5.66003,99679.89844,1190,50,39.95929,576.4286
